Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
47990,192,1,1,0,0,0,0,0,0,0,0,0,0,0,10416.66667,192,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5208.333333,5208.333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
47992,224,1,1,0,0,0,0,0,0,0,0,0,0,0,8928.571429,224,0,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4464.285714,4464.285714,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
48050,61,1,3,30,10,30,30,30,0,10,0,3.333333333,5.773502692,655737.7049,65573.77049,20.33333333,44.99259198,61,-28,0,0,0,0,0,61,30.5,3.535533906,33,28,0,1,0,0,32,72,16393.44262,49180.32787,0,30,10,12.24744871,150,0,0,0,1,1,0,0,0,3,12.5,30,3.333333333,0,0,0,0,0,0,1,30,3,10,-1,0,1,0,0,0,0,0,0,0,0,0,FTP-Patator
47994,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,310,0,2,0,15,0,0,0,0,15,0,7.5,10.60660172,48387.09677,6451.612903,310,0,310,310,0,0,0,0,0,310,310,0,310,310,0,1,0,0,0,52,0,6451.612903,0,15,10,8.660254038,75,0,0,0,1,1,0,0,0,0,15,0,7.5,0,0,0,0,0,0,0,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
48026,144,1,1,0,0,0,0,0,0,0,0,0,0,0,13888.88889,144,0,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6944.444444,6944.444444,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
48002,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
48048,66,1,3,30,10,30,30,30,0,10,0,3.333333333,5.773502692,606060.6061,60606.06061,22,54.52522352,66,-39,0,0,0,0,0,66,33,8.485281374,39,27,0,1,0,0,32,72,15151.51515,45454.54545,0,30,10,12.24744871,150,0,0,0,1,1,0,0,0,3,12.5,30,3.333333333,0,0,0,0,0,0,1,30,3,10,-1,0,1,0,0,0,0,0,0,0,0,0,FTP-Patator
48028,201,1,3,30,10,30,30,30,0,10,0,3.333333333,5.773502692,199004.9751,19900.49751,67,151.2481405,201,-97,0,0,0,0,0,201,100.5,4.949747468,104,97,0,1,0,0,32,72,4975.124378,14925.37313,0,30,10,12.24744871,150,0,0,0,1,1,0,0,0,3,12.5,30,3.333333333,0,0,0,0,0,0,1,30,3,10,-1,0,1,0,0,0,0,0,0,0,0,0,FTP-Patator
48000,141,1,1,0,0,0,0,0,0,0,0,0,0,0,14184.39716,141,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7092.198582,7092.198582,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
48040,54,1,3,30,10,30,30,30,0,10,0,3.333333333,5.773502692,740740.7407,74074.07407,18,46.13025038,54,-34,0,0,0,0,0,54,27,9.899494937,34,20,0,1,0,0,32,72,18518.51852,55555.55556,0,30,10,12.24744871,150,0,0,0,1,1,0,0,0,3,12.5,30,3.333333333,0,0,0,0,0,0,1,30,3,10,-1,0,1,0,0,0,0,0,0,0,0,0,FTP-Patator
48020,0,1,1,0,0,0,0,0,0,0,0,0,0,NaN,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
48008,127,1,1,0,0,0,0,0,0,0,0,0,0,0,15748.0315,127,0,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7874.015748,7874.015748,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,342,0,2,0,12,0,0,0,0,12,0,6,8.485281374,35087.7193,5847.953216,342,0,342,342,0,0,0,0,0,342,342,0,342,342,0,1,0,0,0,52,0,5847.953216,0,12,8,6.92820323,48,0,0,0,1,1,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,432,0,2,0,15,0,0,0,0,15,0,7.5,10.60660172,34722.22222,4629.62963,432,0,432,432,0,0,0,0,0,432,432,0,432,432,0,1,0,0,0,52,0,4629.62963,0,15,10,8.660254038,75,0,0,0,1,1,0,0,0,0,15,0,7.5,0,0,0,0,0,0,0,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
48024,604,1,1,0,0,0,0,0,0,0,0,0,0,0,3311.258278,604,0,604,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1655.629139,1655.629139,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,362,0,2,0,15,0,0,0,0,15,0,7.5,10.60660172,41436.46409,5524.861878,362,0,362,362,0,0,0,0,0,362,362,0,362,362,0,1,0,0,0,52,0,5524.861878,0,15,10,8.660254038,75,0,0,0,1,1,0,0,0,0,15,0,7.5,0,0,0,0,0,0,0,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8602825,10,16,79,188,15,0,7.9,6.967384333,34,0,11.75,14.40138882,31.03631656,3.022263036,344113,932060.0295,2893275,16,5677186,630798.4444,1241301.109,2868764,123,8602825,573521.6667,1161161.613,2893275,156,0,0,0,0,320,528,1.16240886,1.859854176,0,34,9.888888889,11.99465693,143.8717949,0,1,0,0,0,0,0,0,1,10.26923077,7.9,11.75,0,0,0,0,0,0,10,79,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8610987,12,16,85,188,20,0,7.083333333,7.774764929,34,0,11.75,14.40138882,31.70368275,3.251659769,318925.4444,901316.7194,2893137,0,5683295,516663.1818,1138881.973,2864225,561,8610987,574065.8,1162658.667,2893137,0,0,0,0,0,384,528,1.393568472,1.858091297,0,34,9.413793103,11.97770918,143.4655172,0,1,0,0,0,0,0,0,1,9.75,7.083333333,11.75,0,0,0,0,0,0,12,85,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8601189,12,16,83,188,24,0,6.916666667,7.971065097,34,0,11.75,14.40138882,31.50727184,3.255363881,318562.5556,901351.8341,2893837,16,5675160,515923.6364,1138388.926,2859256,147,8601189,573412.6,1162858.329,2893837,75,0,0,0,0,384,528,1.395155949,1.860207932,0,34,9.344827586,12.04241273,145.0197044,0,1,0,0,0,0,0,0,1,9.678571429,6.916666667,11.75,0,0,0,0,0,0,12,83,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8612241,12,16,80,188,15,0,6.666666667,7.07535201,34,0,11.75,14.40138882,31.1184975,3.251186306,318971.8889,902341.2481,2892494,0,5683752,516704.7273,1141876.891,2863168,152,8612241,574149.4,1164111.648,2892494,0,0,0,0,0,384,528,1.39336556,1.857820746,0,34,9.24137931,11.84318723,140.2610837,0,1,0,0,0,0,0,0,1,9.571428571,6.666666667,11.75,0,0,0,0,0,0,12,80,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8599672,10,16,82,188,17,0,8.2,7.269418439,34,0,11.75,14.40138882,31.39654629,3.023371124,343986.88,933849.4854,2883494,29,5681339,631259.8889,1244601.658,2879129,352,8599672,573311.4667,1163670.037,2883494,138,0,0,0,0,320,528,1.162835048,1.860536076,0,34,10,12.0384001,144.9230769,0,1,0,0,0,0,0,0,1,10.38461538,8.2,11.75,0,0,0,0,0,0,10,82,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8605172,12,16,81,188,17,0,6.75,7.250391839,34,0,11.75,14.40138882,31.26026999,3.253857099,318710.0741,902898.9112,2894923,0,5678002,516182,1140409.537,2867388,117,8605172,573678.1333,1165033.25,2894923,0,0,0,0,0,384,528,1.394510185,1.859346914,0,34,9.275862069,11.87703833,141.0640394,0,1,0,0,0,0,0,0,1,9.607142857,6.75,11.75,0,0,0,0,0,0,12,81,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8592896,11,16,86,188,20,0,7.818181818,7.858984436,34,0,11.75,14.40138882,31.8868051,3.14213043,330496,916125.1338,2895213,19,5663608,566360.8,1185832.758,2862111,180,8592896,572859.7333,1161881.949,2895213,220,0,0,0,0,352,528,1.280127212,1.862003218,0,34,9.785714286,12.06266706,145.5079365,0,1,0,0,0,0,0,0,1,10.14814815,7.818181818,11.75,0,0,0,0,0,0,11,86,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,297,1,1,0,15,0,0,0,0,15,15,15,0,50505.05051,6734.006734,297,0,297,297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,3367.003367,3367.003367,0,15,10,8.660254038,75,0,0,0,1,1,0,0,0,1,15,0,15,0,0,0,0,0,0,1,0,1,15,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,216,1,1,0,15,0,0,0,0,15,15,15,0,69444.44444,9259.259259,216,0,216,216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,4629.62963,4629.62963,0,15,10,8.660254038,75,0,0,0,1,1,0,0,0,1,15,0,15,0,0,0,0,0,0,1,0,1,15,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,264,1,1,0,15,0,0,0,0,15,15,15,0,56818.18182,7575.757576,264,0,264,264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,3787.878788,3787.878788,0,15,10,8.660254038,75,0,0,0,1,1,0,0,0,1,15,0,15,0,0,0,0,0,0,1,0,1,15,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,230,1,1,0,15,0,0,0,0,15,15,15,0,65217.3913,8695.652174,230,0,230,230,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,4347.826087,4347.826087,0,15,10,8.660254038,75,0,0,0,1,1,0,0,0,1,15,0,15,0,0,0,0,0,0,1,0,1,15,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,39451,7,6,30,77,15,0,4.285714286,7.319250547,34,0,12.83333333,14.81103192,2712.225292,329.522699,3287.583333,9244.168142,32304,12,38593,6432.166667,12847.17162,32368,128,38874,7774.8,13923.6709,32409,88,0,0,0,0,224,208,177.4352995,152.0873996,0,34,7.642857143,11.49318957,132.0934066,0,1,0,0,0,0,0,0,0,8.230769231,4.285714286,12.83333333,0,0,0,0,0,0,7,30,6,77,-1,91,2,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8335712,12,16,82,188,15,0,6.833333333,7.271780241,34,0,11.75,14.40138882,32.39075438,3.359041195,308730.0741,878145.9918,2995946,0,5302736,482066.9091,1069742.755,2678121,94,8335712,555714.1333,1133607.159,2995946,0,0,0,0,0,384,528,1.439589084,1.919452112,0,34,9.310344828,11.87465322,141.0073892,0,1,0,0,0,0,0,0,1,9.642857143,6.833333333,11.75,0,0,0,0,0,0,12,82,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8327509,14,16,89,188,24,0,6.357142857,8.176957708,34,0,11.75,14.40138882,33.26324835,3.602517872,287155.4828,848915.9122,2996246,0,8326300,640484.6154,1219149.687,3032142,118,8327509,555167.2667,1132210.297,2996246,0,0,0,0,0,448,528,1.681175007,1.921342865,0,34,8.935483871,11.9441352,142.6623656,0,1,0,0,0,0,0,0,1,9.233333333,6.357142857,11.75,0,0,0,0,0,0,14,89,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,135,1,1,0,12,0,0,0,0,12,12,12,0,88888.88889,14814.81481,135,0,135,135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,7407.407407,7407.407407,0,12,8,6.92820323,48,0,0,0,1,1,0,0,0,1,12,0,12,0,0,0,0,0,0,1,0,1,12,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,166,1,1,0,12,0,0,0,0,12,12,12,0,72289.15663,12048.19277,166,0,166,166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,6024.096386,6024.096386,0,12,8,6.92820323,48,0,0,0,1,1,0,0,0,1,12,0,12,0,0,0,0,0,0,1,0,1,12,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8336216,12,16,78,188,15,0,6.5,6.947857747,34,0,11.75,14.40138882,31.90896205,3.358838111,308748.7407,877945.1412,2996016,0,5301374,481943.0909,1069968.07,2676245,175,8336216,555747.7333,1133310.071,2996016,0,0,0,0,0,384,528,1.439502047,1.919336063,0,34,9.172413793,11.82934899,139.9334975,0,1,0,0,0,0,0,0,1,9.5,6.5,11.75,0,0,0,0,0,0,12,78,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,147,1,1,0,12,0,0,0,0,12,12,12,0,81632.65306,13605.44218,147,0,147,147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,6802.721088,6802.721088,0,12,8,6.92820323,48,0,0,0,1,1,0,0,0,1,12,0,12,0,0,0,0,0,0,1,0,1,12,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8362271,10,16,85,188,24,0,8.5,8.222597589,34,0,11.75,14.40138882,32.64663391,3.10920323,334490.84,909319.1391,2997641,29,5329743,592193.6667,1167688.548,2685395,123,8362271,557484.7333,1133263.199,2997641,106,0,0,0,0,320,528,1.195847396,1.913355834,0,34,10.11111111,12.23278487,149.6410256,0,1,0,0,0,0,0,0,1,10.5,8.5,11.75,0,0,0,0,0,0,10,85,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8361440,10,16,84,188,17,0,8.4,7.456540753,34,0,11.75,14.40138882,32.53028187,3.109512237,334457.6,908051.2828,2997350,14,5328598,592066.4444,1163669.575,2671299,148,8361440,557429.3333,1131530.711,2997350,308,0,0,0,0,320,528,1.195966245,1.913545992,0,34,10.07407407,12.06688388,145.6096866,0,1,0,0,0,0,0,0,1,10.46153846,8.4,11.75,0,0,0,0,0,0,10,84,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8363794,10,16,88,188,20,0,8.8,7.983315936,34,0,11.75,14.40138882,32.99937803,3.108637061,334551.76,910341.0715,2997183,36,5332186,592465.1111,1170983.957,2685677,778,8363794,557586.2667,1134651.65,2997183,296,0,0,0,0,320,528,1.195629639,1.913007422,0,34,10.22222222,12.1634172,147.9487179,0,1,0,0,0,0,0,0,1,10.61538462,8.8,11.75,0,0,0,0,0,0,10,88,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8362679,10,16,82,188,15,0,8.2,7.223418704,34,0,11.75,14.40138882,32.28630442,3.109051537,334507.16,907961.6731,2997204,33,5328507,592056.3333,1164817.419,2675675,212,8362679,557511.9333,1131390.056,2997204,169,0,0,0,0,320,528,1.195789053,1.913262484,0,34,10,12.02881157,144.6923077,0,1,0,0,0,0,0,0,1,10.38461538,8.2,11.75,0,0,0,0,0,0,10,82,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8364110,10,16,88,188,17,0,8.8,7.714344503,34,0,11.75,14.40138882,32.9981313,3.108519615,334564.4,910356.6751,2997051,1,5328594,592066,1168700.193,2679749,352,8364110,557607.3333,1134665.359,2997051,1,0,0,0,0,320,528,1.195584467,1.912935148,0,34,10.22222222,12.10318881,146.4871795,0,1,0,0,0,0,0,0,1,10.61538462,8.8,11.75,0,0,0,0,0,0,10,88,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,337,1,1,0,12,0,0,0,0,12,12,12,0,35608.30861,5934.718101,337,0,337,337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,2967.35905,2967.35905,0,12,8,6.92820323,48,0,0,0,1,1,0,0,0,1,12,0,12,0,0,0,0,0,0,1,0,1,12,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,334,1,1,0,12,0,0,0,0,12,12,12,0,35928.14371,5988.023952,334,0,334,334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,2994.011976,2994.011976,0,12,8,6.92820323,48,0,0,0,1,1,0,0,0,1,12,0,12,0,0,0,0,0,0,1,0,1,12,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,143,1,1,0,12,0,0,0,0,12,12,12,0,83916.08392,13986.01399,143,0,143,143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,6993.006993,6993.006993,0,12,8,6.92820323,48,0,0,0,1,1,0,0,0,1,12,0,12,0,0,0,0,0,0,1,0,1,12,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,123,1,1,0,12,0,0,0,0,12,12,12,0,97560.97561,16260.1626,123,0,123,123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,8130.081301,8130.081301,0,12,8,6.92820323,48,0,0,0,1,1,0,0,0,1,12,0,12,0,0,0,0,0,0,1,0,1,12,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8367894,10,16,86,188,15,0,8.6,7.501111029,34,0,11.75,14.40138882,32.74420063,3.107113929,334715.76,907372.7926,2995729,0,5333757,592639.6667,1164702.59,2675791,203,8367894,557859.6,1130506.596,2995729,0,0,0,0,0,320,528,1.195043819,1.91207011,0,34,10.14814815,12.06617556,145.5925926,0,1,0,0,0,0,0,0,1,10.53846154,8.6,11.75,0,0,0,0,0,0,10,86,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,8333866,12,16,89,188,20,0,7.416666667,8.039203187,34,0,11.75,14.40138882,33.23787544,3.359785243,308661.7037,876825.2603,2996145,13,5298081,481643.7273,1069436.607,2674484,144,8333866,555591.0667,1131735.696,2996145,101,0,0,0,0,384,528,1.439907961,1.919877281,0,34,9.551724138,12.01958582,144.4704433,0,1,0,0,0,0,0,0,1,9.892857143,7.416666667,11.75,0,0,0,0,0,0,12,89,16,188,-1,91,6,0,0,0,0,0,0,0,0,0,FTP-Patator
21,309,1,1,0,12,0,0,0,0,12,12,12,0,38834.95146,6472.491909,309,0,309,309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,3236.245955,3236.245955,0,12,8,6.92820323,48,0,0,0,1,1,0,0,0,1,12,0,12,0,0,0,0,0,0,1,0,1,12,-1,502,0,0,0,0,0,0,0,0,0,0,FTP-Patator
21,3134946,7,7,23,76,12,0,3.285714286,5.61884584,34,0,10.85714286,14.22941286,31.57949132,4.465786652,241149.6923,856877.9961,3092817,0,3134253,522375.5,1277257.62,3129566,127,3133076,522179.3333,1259432.42,3092817,0,0,0,0,0,224,240,2.232893326,2.232893326,0,34,6.6,10.8614653,117.9714286,0,1,0,0,0,0,0,0,1,7.071428571,3.285714286,10.85714286,0,0,0,0,0,0,7,23,7,76,-1,91,2,0,0,0,0,0,0,0,0,0,FTP-Patator
48038,382,2,3,54,10,30,24,27,4.242640687,10,0,3.333333333,5.773502692,167539.267,13089.00524,95.5,134.1255631,253,-70,382,382,0,382,382,129,64.5,7.778174593,70,59,0,1,0,0,64,72,5235.602094,7853.403141,0,30,12.33333333,12.35583533,152.6666667,0,0,0,1,1,0,0,0,1,14.8,27,3.333333333,0,0,0,0,0,0,2,54,3,10,-1,0,2,0,0,0,0,0,0,0,0,0,FTP-Patator
21,3139390,7,7,29,76,17,0,4.142857143,7.221001118,34,0,10.85714286,14.22941286,33.44598791,4.459465055,241491.5385,857116.6228,3093919,17,3139134,523189,1278894.265,3133720,112,3138075,523012.5,1259577.689,3093919,221,0,0,0,0,224,240,2.229732528,2.229732528,0,34,7,11.14194135,124.1428571,0,1,0,0,0,0,0,0,1,7.5,4.142857143,10.85714286,0,0,0,0,0,0,7,29,7,76,-1,91,2,0,0,0,0,0,0,0,0,0,FTP-Patator
